year,month,dest,lat,lon,count
2019,2,KSFB,28.777599,-81.237503,90
2019,2,KPWM,43.646198,-70.309303,90
2020,10,KMSN,43.139900,-89.337502,89
2021,2,KPBI,26.683201,-80.095596,89
2020,2,KSPI,39.844101,-89.677902,89
2019,9,KJAX,30.494101,-81.687897,86
2020,3,KSFB,28.777599,-81.237503,84
2019,9,KSAV,32.127602,-81.202103,84
2019,11,KJAX,30.494101,-81.687897,84
2020,4,KSYR,43.111198,-76.106300,84
2019,2,KAMA,35.219398,-101.706001,83
2020,3,KHSV,34.637199,-86.775101,83
2020,7,KDAB,29.179899,-81.058098,83
2019,7,KVPS,30.483200,-86.525398,83
2019,11,KSPI,39.844101,-89.677902,81
2020,4,KSPI,39.844101,-89.677902,81
2021,3,KAVL,35.436199,-82.541801,81
2019,10,KSGF,37.245701,-93.388603,80
2020,5,KPIT,40.491501,-80.232903,80
2019,7,KJAX,30.494101,-81.687897,79
2019,5,KFWA,40.978500,-85.195099,79
2019,8,KROA,37.325500,-79.975403,79
2019,12,KSPI,39.844101,-89.677902,79
2019,12,KORF,36.894600,-76.201202,78
2019,7,KONT,34.056000,-117.600998,77
2021,3,KCLE,41.411701,-81.849800,77
2019,10,KFWA,40.978500,-85.195099,77
2020,1,KCRP,27.770399,-97.501198,77
2019,3,KONT,34.056000,-117.600998,76
2019,9,KSPI,39.844101,-89.677902,76
2020,9,KSBN,41.708698,-86.317299,76
2019,2,KATL,33.636700,-84.428101,75
2019,8,KJAX,30.494101,-81.687897,74
2019,11,KSYR,43.111198,-76.106300,74
2019,9,KCVG,39.048801,-84.667801,73
2021,2,KPIT,40.491501,-80.232903,72
2021,2,KPWM,43.646198,-70.309303,72
2019,5,KROA,37.325500,-79.975403,71
2019,6,KHSV,34.637199,-86.775101,70
2020,8,KGRB,44.485100,-88.129601,70
2019,4,KLCK,39.813801,-82.927803,70
2020,2,KGEG,47.619900,-117.533997,70
2020,6,KTYS,35.811001,-83.994003,70
2020,11,KSBN,41.708698,-86.317299,70
2020,3,KSPI,39.844101,-89.677902,68
2020,2,KCRP,27.770399,-97.501198,67
2020,2,KERI,42.083127,-80.173867,67
2020,7,KMHT,42.932598,-71.435699,67
2019,1,KAMA,35.219398,-101.706001,65
2020,10,KPIT,40.491501,-80.232903,65
2019,4,KGSP,34.895699,-82.218903,64
2019,9,KDAB,29.179899,-81.058098,64
2019,5,KROC,43.118900,-77.672401,64
2019,3,KMEM,35.042400,-89.976700,63
2021,2,KDSM,41.534000,-93.663101,63
2019,7,KCID,41.884701,-91.710800,62
2019,9,KFWA,40.978500,-85.195099,62
2021,3,KHSV,34.637199,-86.775101,62
2019,8,KSGF,37.245701,-93.388603,61
2020,3,KCRP,27.770399,-97.501198,61
2019,7,KROA,37.325500,-79.975403,61
2019,11,KFWA,40.978500,-85.195099,61
2019,8,KFWA,40.978500,-85.195099,60
2019,8,KHSV,34.637199,-86.775101,60
2020,1,KHSV,34.637199,-86.775101,60
2020,1,KSPI,39.844101,-89.677902,60
2020,8,KSPI,39.844101,-89.677902,60
2019,9,KSYR,43.111198,-76.106300,60
2019,11,KROA,37.325500,-79.975403,60
2020,4,KMCO,28.429399,-81.308998,60
2020,9,KPWM,43.646198,-70.309303,60
2021,1,KDSM,41.534000,-93.663101,60
2019,4,KFWA,40.978500,-85.195099,59
2019,7,KHSV,34.637199,-86.775101,59
2019,9,KSGF,37.245701,-93.388603,59
2020,4,PANC,61.174400,-149.996002,59
2020,1,KSFB,28.777599,-81.237503,59
2020,1,KIND,39.717300,-86.294403,59
2020,5,KSYR,43.111198,-76.106300,59
2020,10,KSGF,37.245701,-93.388603,59
2019,8,KCVG,39.048801,-84.667801,58
2019,8,KSYR,43.111198,-76.106300,58
2020,5,KMCO,28.429399,-81.308998,58
2019,9,KHSV,34.637199,-86.775101,58
2019,11,KSAV,32.127602,-81.202103,58
2019,8,KPIT,40.491501,-80.232903,57
2020,1,KGEG,47.619900,-117.533997,57
2020,5,KTYS,35.811001,-83.994003,57
2019,6,KROA,37.325500,-79.975403,56
2019,10,KCRP,27.770399,-97.501198,56
2020,5,PANC,61.174400,-149.996002,56
2020,8,KSGF,37.245701,-93.388603,55
2019,4,KCAE,33.938801,-81.119499,55
2021,3,KMLI,41.448502,-90.507500,55
2020,9,KDAY,39.902401,-84.219398,54
2019,5,KMIA,25.793200,-80.290604,54
2020,1,KSGF,37.245701,-93.388603,54
2020,7,KAFW,32.987598,-97.318802,54
2019,5,KCVG,39.048801,-84.667801,53
2019,12,KONT,34.056000,-117.600998,53
2019,1,KFWA,40.978500,-85.195099,52
2019,4,KMGM,32.300598,-86.393997,52
2020,4,KDAB,29.179899,-81.058098,52
2019,7,KDAB,29.179899,-81.058098,51
2020,4,KFWA,40.978500,-85.195099,51
2019,3,KCAE,33.938801,-81.119499,51
2020,3,KMHT,42.932598,-71.435699,51
2020,10,KSBN,41.708698,-86.317299,51
2019,5,KBFI,47.529999,-122.302002,50
2020,10,KAFW,32.987598,-97.318802,50
2020,9,KGRB,44.485100,-88.129601,50
2021,1,PANC,61.174400,-149.996002,50
2019,5,KHSV,34.637199,-86.775101,49
2021,1,KSGF,37.245701,-93.388603,49
2021,3,KBMI,40.477100,-88.915901,49
2020,12,KBMI,40.477100,-88.915901,48
2020,12,KDSM,41.534000,-93.663101,48
2019,1,KSBN,41.708698,-86.317299,48
2019,4,KSRQ,27.395399,-82.554398,48
2019,4,KOKC,35.393101,-97.600700,48
2021,3,PANC,61.174400,-149.996002,48
2019,7,KCVG,39.048801,-84.667801,47
2019,7,KMIA,25.793200,-80.290604,47
2020,9,KAFW,32.987598,-97.318802,47
2019,3,KLBB,33.663601,-101.822998,47
2020,8,KAFW,32.987598,-97.318802,47
2020,2,KSFB,28.777599,-81.237503,46
2019,2,KFWA,40.978500,-85.195099,46
2019,10,KOKC,35.393101,-97.600700,45
2019,10,KSYR,43.111198,-76.106300,45
2021,2,KVPS,30.483200,-86.525398,45
2019,7,KSGF,37.245701,-93.388603,44
2020,11,KLEX,38.036499,-84.605904,44
2021,1,KVPS,30.483200,-86.525398,44
2021,1,KCLE,41.411701,-81.849800,44
2019,2,KCAE,33.938801,-81.119499,44
2019,6,KCVG,39.048801,-84.667801,44
2019,12,KSGF,37.245701,-93.388603,44
2019,5,KPIT,40.491501,-80.232903,43
2019,6,KMGM,32.300598,-86.393997,43
2020,1,KCAE,33.938801,-81.119499,43
2020,10,KHSV,34.637199,-86.775101,43
2019,1,KSRQ,27.395399,-82.554398,43
2019,1,KMBS,43.532902,-84.079597,42
2020,4,KRNO,39.499100,-119.767998,42
2020,4,KHSV,34.637199,-86.775101,42
2021,3,KLCK,39.813801,-82.927803,42
2019,7,KOKC,35.393101,-97.600700,41
2021,3,KAFW,32.987598,-97.318802,41
2019,3,KFWA,40.978500,-85.195099,41
2019,8,KMIA,25.793200,-80.290604,41
2020,1,KERI,42.083127,-80.173867,41
2019,11,KDTW,42.212399,-83.353401,40
2020,2,KMLI,41.448502,-90.507500,40
2020,9,KSGF,37.245701,-93.388603,40
2019,8,KGEG,47.619900,-117.533997,40
2021,2,KSGF,37.245701,-93.388603,40
2019,1,KCAE,33.938801,-81.119499,39
2019,5,KDAB,29.179899,-81.058098,38
2019,8,KOKC,35.393101,-97.600700,38
2020,7,KDAY,39.902401,-84.219398,38
2020,12,KSGF,37.245701,-93.388603,38
2020,4,KGSP,34.895699,-82.218903,38
2020,4,KDAY,39.902401,-84.219398,38
2021,1,KBMI,40.477100,-88.915901,38
2020,7,KBLV,38.545200,-89.835197,37
2021,2,PANC,61.174400,-149.996002,37
2019,4,KMIA,25.793200,-80.290604,37
2019,7,KSYR,43.111198,-76.106300,37
2020,2,KSGF,37.245701,-93.388603,37
2020,6,KBLV,38.545200,-89.835197,37
2020,9,KLEX,38.036499,-84.605904,37
2019,7,KPIT,40.491501,-80.232903,36
2021,3,KDSM,41.534000,-93.663101,36
2021,3,KNYL,32.656601,-114.606003,36
2019,3,KAMA,35.219398,-101.706001,36
2021,2,KHSV,34.637199,-86.775101,36
2019,4,KROA,37.325500,-79.975403,35
2019,6,KSUS,38.662102,-90.652000,35
2019,12,KGSP,34.895699,-82.218903,35
2019,12,KGEG,47.619900,-117.533997,35
2020,12,KLCK,39.813801,-82.927803,35
2021,1,KHSV,34.637199,-86.775101,34
2020,8,KBLV,38.545200,-89.835197,34
2020,10,KLCK,39.813801,-82.927803,34
2020,12,KLEX,38.036499,-84.605904,34
2020,12,KSBN,41.708698,-86.317299,34
2019,2,KSRQ,27.395399,-82.554398,33
2019,2,KMBS,43.532902,-84.079597,33
2019,8,KTYS,35.811001,-83.994003,33
2020,5,KDAB,29.179899,-81.058098,33
2020,7,KLCK,39.813801,-82.927803,33
2020,8,KDAB,29.179899,-81.058098,33
2020,4,KONT,34.056000,-117.600998,33
2020,6,KGSP,34.895699,-82.218903,33
2020,11,KONT,34.056000,-117.600998,33
2020,11,KSGF,37.245701,-93.388603,33
2019,4,KBFI,47.529999,-122.302002,32
2019,7,KFWA,40.978500,-85.195099,32
2019,11,KOKC,35.393101,-97.600700,32
2020,9,KSPI,39.844101,-89.677902,32
2020,11,KRFD,42.195400,-89.097198,32
2021,3,KSGF,37.245701,-93.388603,32
2019,3,KSAV,32.127602,-81.202103,32
2019,3,KMGM,32.300598,-86.393997,32
2019,11,KGEG,47.619900,-117.533997,31
2020,2,KBFI,47.529999,-122.302002,31
2020,4,KSFB,28.777599,-81.237503,31
2019,5,KOKC,35.393101,-97.600700,31
2020,1,KMLI,41.448502,-90.507500,31
2020,3,KMLI,41.448502,-90.507500,31
2020,10,KDSM,41.534000,-93.663101,31
2020,12,KHSV,34.637199,-86.775101,31
2019,8,KCID,41.884701,-91.710800,30
2020,7,KSGF,37.245701,-93.388603,30
2020,8,KLCK,39.813801,-82.927803,30
2020,10,KGRB,44.485100,-88.129601,30
2020,4,KMHT,42.932598,-71.435699,30
2020,6,KAFW,32.987598,-97.318802,30
2020,11,KLCK,39.813801,-82.927803,30
2020,11,KHSV,34.637199,-86.775101,30
2020,11,KBMI,40.477100,-88.915901,30
2021,3,KSBN,41.708698,-86.317299,30
2019,4,KCVG,39.048801,-84.667801,29
2020,11,KAFW,32.987598,-97.318802,29
2019,6,KOKC,35.393101,-97.600700,29
2019,10,KPIT,40.491501,-80.232903,29
2020,10,KBMI,40.477100,-88.915901,29
2021,3,KBLV,38.545200,-89.835197,28
2019,3,KGSP,34.895699,-82.218903,28
2019,8,KERI,42.083127,-80.173867,28
2019,12,KOKC,35.393101,-97.600700,28
2020,5,KSGF,37.245701,-93.388603,28
2019,4,KPIT,40.491501,-80.232903,27
2019,11,KSGF,37.245701,-93.388603,27
2020,6,KGEG,47.619900,-117.533997,27
2020,9,KHSV,34.637199,-86.775101,27
2021,1,KLCK,39.813801,-82.927803,27
2019,3,KPWM,43.646198,-70.309303,27
2020,3,KGEG,47.619900,-117.533997,27
2020,7,KGRB,44.485100,-88.129601,27
2019,3,KHSV,34.637199,-86.775101,26
2019,6,KGEG,47.619900,-117.533997,26
2019,10,KGEG,47.619900,-117.533997,26
2021,3,KIAH,29.984400,-95.341400,26
2020,7,KSPI,39.844101,-89.677902,25
2019,9,KERI,42.083127,-80.173867,25
2020,4,KTYS,35.811001,-83.994003,25
2020,9,KBLV,38.545200,-89.835197,25
2021,1,KAFW,32.987598,-97.318802,25
2020,6,KLCK,39.813801,-82.927803,24
2019,12,KLCK,39.813801,-82.927803,24
2020,1,KOKC,35.393101,-97.600700,24
2020,5,KMHT,42.932598,-71.435699,24
2020,10,KSLC,40.785749,-111.979746,24
2020,10,KDAB,29.179899,-81.058098,24
2020,12,KAFW,32.987598,-97.318802,24
2020,12,KRFD,42.195400,-89.097198,24
2019,1,KCLE,41.411701,-81.849800,23
2020,9,KLCK,39.813801,-82.927803,23
2019,3,PHNL,21.320620,-157.924228,23
2019,6,KDAB,29.179899,-81.058098,23
2020,10,KBLV,38.545200,-89.835197,23
2021,2,KGRB,44.485100,-88.129601,23
2019,3,KCVG,39.048801,-84.667801,22
2020,3,KIND,39.717300,-86.294403,22
2020,3,KERI,42.083127,-80.173867,22
2021,2,KCLE,41.411701,-81.849800,22
2019,7,KGEG,47.619900,-117.533997,22
2020,6,KMLI,41.448502,-90.507500,22
2021,1,KLEX,38.036499,-84.605904,22
2021,1,KPBI,26.683201,-80.095596,22
2021,3,KPHF,37.131901,-76.492996,22
2019,6,KPIT,40.491501,-80.232903,21
2019,10,KLCK,39.813801,-82.927803,21
2020,7,KBDL,41.938900,-72.683197,21
2020,10,KLEX,38.036499,-84.605904,21
2021,2,KLCK,39.813801,-82.927803,21
2021,2,KMLI,41.448502,-90.507500,21
2019,1,KPIA,40.664200,-89.693298,21
2019,9,KPIA,40.664200,-89.693298,21
2020,6,KDAB,29.179899,-81.058098,21
2020,9,KDAB,29.179899,-81.058098,21
2021,3,KRFD,42.195400,-89.097198,21
2019,4,KROC,43.118900,-77.672401,20
2019,9,KGEG,47.619900,-117.533997,20
2020,2,KNYL,32.656601,-114.606003,20
2020,9,KFWA,40.978500,-85.195099,20
2019,2,KCVG,39.048801,-84.667801,20
2019,6,KJAX,30.494101,-81.687897,20
2020,12,KGRB,44.485100,-88.129601,20
2019,2,KPIA,40.664200,-89.693298,19
2019,11,KDAY,39.902401,-84.219398,19
2020,9,KIAH,29.984400,-95.341400,19
2020,11,KGRB,44.485100,-88.129601,19
2019,2,KERI,42.083127,-80.173867,18
2019,6,KCID,41.884701,-91.710800,18
2020,1,KLCK,39.813801,-82.927803,18
2020,3,KBLV,38.545200,-89.835197,18
2020,7,KBMI,40.477100,-88.915901,18
2021,2,KIAH,29.984400,-95.341400,18
2020,6,KHSV,34.637199,-86.775101,18
2020,11,KDSM,41.534000,-93.663101,18
2020,11,KBLV,38.545200,-89.835197,18
2021,1,KRFD,42.195400,-89.097198,18
2019,5,KMBS,43.532902,-84.079597,17
2019,8,KGSP,34.895699,-82.218903,17
2019,12,KERI,42.083127,-80.173867,17
2020,1,KNYL,32.656601,-114.606003,17
2020,3,KGSO,36.097801,-79.937302,17
2020,3,KSGF,37.245701,-93.388603,17
2020,5,KGRB,44.485100,-88.129601,17
2020,7,KHSV,34.637199,-86.775101,17
2020,7,KFWA,40.978500,-85.195099,17
2021,2,KPHF,37.131901,-76.492996,17
2021,2,KBMI,40.477100,-88.915901,17
2019,9,KGSP,34.895699,-82.218903,17
2020,2,KLCK,39.813801,-82.927803,17
2020,4,KAFW,32.987598,-97.318802,16
2019,3,KSRQ,27.395399,-82.554398,16
2019,8,KSPI,39.844101,-89.677902,16
2020,5,KBDL,41.938900,-72.683197,16
2020,7,KDSM,41.534000,-93.663101,16
2020,10,KIAH,29.984400,-95.341400,16
2020,10,KGSO,36.097801,-79.937302,16
2021,2,KRFD,42.195400,-89.097198,16
2019,7,KNYL,32.656601,-114.606003,15
2019,11,KRSW,26.536200,-81.755203,15
2019,11,KLCK,39.813801,-82.927803,15
2020,2,KGSO,36.097801,-79.937302,15
2020,6,KBDL,41.938900,-72.683197,15
2021,1,KGRB,44.485100,-88.129601,15
2019,6,KFWA,40.978500,-85.195099,15
2019,6,KBMI,40.477100,-88.915901,15
2019,10,KDTW,42.212399,-83.353401,15
2020,7,KMLI,41.448502,-90.507500,15
2020,10,KPIA,40.664200,-89.693298,15
2020,12,KBLV,38.545200,-89.835197,15
2020,12,KDAB,29.179899,-81.058098,15
2021,2,KAFW,32.987598,-97.318802,15
2019,1,KHSV,34.637199,-86.775101,14
2019,4,KBMI,40.477100,-88.915901,14
2019,4,KDAB,29.179899,-81.058098,14
2020,4,KSGF,37.245701,-93.388603,14
2020,6,KMHT,42.932598,-71.435699,14
2019,3,KMBS,43.532902,-84.079597,14
2019,8,KGSO,36.097801,-79.937302,14
2019,12,KPIT,40.491501,-80.232903,14
2019,12,KBLV,38.545200,-89.835197,14
2020,1,KPIT,40.491501,-80.232903,14
2020,3,KLCK,39.813801,-82.927803,14
2020,5,KGSP,34.895699,-82.218903,14
2019,2,KMGE,33.915401,-84.516296,13
2019,2,KBFI,47.529999,-122.302002,13
2019,5,KLCK,39.813801,-82.927803,13
2019,6,KPHF,37.131901,-76.492996,13
2020,3,KNYL,32.656601,-114.606003,13
2020,12,KIAH,29.984400,-95.341400,13
2019,7,KPHF,37.131901,-76.492996,13
2020,4,KROA,37.325500,-79.975403,13
2020,6,KRFD,42.195400,-89.097198,13
2020,6,KSGF,37.245701,-93.388603,13
2020,6,KDSM,41.534000,-93.663101,13
2020,9,KBFI,47.529999,-122.302002,13
2020,9,KGSO,36.097801,-79.937302,13
2020,11,KMLI,41.448502,-90.507500,13
2020,11,KIAH,29.984400,-95.341400,13
2019,2,KHSV,34.637199,-86.775101,12
2019,2,KBMI,40.477100,-88.915901,12
2019,3,KERI,42.083127,-80.173867,12
2019,3,KPIA,40.664200,-89.693298,12
2019,3,KBFI,47.529999,-122.302002,12
2019,6,KSYR,43.111198,-76.106300,12
2019,6,KNYL,32.656601,-114.606003,12
2019,8,KBLV,38.545200,-89.835197,12
2020,5,KPBI,26.683201,-80.095596,12
2020,5,KSPI,39.844101,-89.677902,12
2020,7,KRFD,42.195400,-89.097198,12
2020,12,KPIA,40.664200,-89.693298,12
2021,2,KBLV,38.545200,-89.835197,12
2019,1,KCVG,39.048801,-84.667801,12
2019,7,KGSO,36.097801,-79.937302,12
2019,11,KGSP,34.895699,-82.218903,12
2019,11,KPIT,40.491501,-80.232903,12
2019,11,KBLV,38.545200,-89.835197,12
2020,2,KBLV,38.545200,-89.835197,12
2020,6,KIAH,29.984400,-95.341400,12
2020,6,KDAY,39.902401,-84.219398,12
2020,11,KPIA,40.664200,-89.693298,12
2020,11,KGSO,36.097801,-79.937302,12
2019,4,KRSW,26.536200,-81.755203,11
2019,7,KBLV,38.545200,-89.835197,11
2019,9,KLCK,39.813801,-82.927803,11
2019,9,KBLV,38.545200,-89.835197,11
2019,9,KNYL,32.656601,-114.606003,11
2020,2,KIND,39.717300,-86.294403,11
2020,4,KGEG,47.619900,-117.533997,11
2020,4,KBDL,41.938900,-72.683197,11
2020,9,KBMI,40.477100,-88.915901,11
2020,11,KBFI,47.529999,-122.302002,11
2019,5,KCID,41.884701,-91.710800,11
2019,5,KPIA,40.664200,-89.693298,11
2019,6,KRSW,26.536200,-81.755203,11
2019,12,KPIA,40.664200,-89.693298,11
2020,1,KRST,43.908298,-92.500000,11
2020,5,KSFB,28.777599,-81.237503,11
2020,5,KFWA,40.978500,-85.195099,11
2020,5,KLCK,39.813801,-82.927803,11
2020,5,KBLV,38.545200,-89.835197,11
2020,8,KDSM,41.534000,-93.663101,11
2020,8,KGSO,36.097801,-79.937302,11
2020,12,KMLI,41.448502,-90.507500,11
2021,2,KBFI,47.529999,-122.302002,11
2019,2,KPIT,40.491501,-80.232903,10
2019,5,KGEG,47.619900,-117.533997,10
2019,5,KPHF,37.131901,-76.492996,10
2019,12,KRST,43.908298,-92.500000,10
2020,8,KMLI,41.448502,-90.507500,10
2020,12,KDAY,39.902401,-84.219398,10
2019,1,KBFI,47.529999,-122.302002,10
2019,1,KBMI,40.477100,-88.915901,10
2019,4,KMGE,33.915401,-84.516296,10
2019,4,KPIA,40.664200,-89.693298,10
2019,11,KPIA,40.664200,-89.693298,10
2020,6,KFWA,40.978500,-85.195099,10
2021,1,KGSO,36.097801,-79.937302,10
2021,3,KDAB,29.179899,-81.058098,10
2019,1,KMGE,33.915401,-84.516296,9
2019,4,KLBB,33.663601,-101.822998,9
2019,7,KFLL,26.072599,-80.152702,9
2019,9,KPIT,40.491501,-80.232903,9
2019,9,KRST,43.908298,-92.500000,9
2020,2,KPIA,40.664200,-89.693298,9
2020,4,KGSO,36.097801,-79.937302,9
2020,9,KDSM,41.534000,-93.663101,9
2020,9,KRFD,42.195400,-89.097198,9
2021,1,KBFI,47.529999,-122.302002,9
2021,1,KONT,34.056000,-117.600998,9
2019,3,KSYR,43.111198,-76.106300,9
2019,3,KMGE,33.915401,-84.516296,9
2019,5,KRSW,26.536200,-81.755203,9
2019,6,KPIA,40.664200,-89.693298,9
2019,10,KBLV,38.545200,-89.835197,9
2019,12,KRFD,42.195400,-89.097198,9
2020,1,KPIA,40.664200,-89.693298,9
2020,1,KBLV,38.545200,-89.835197,9
2020,1,KRFD,42.195400,-89.097198,9
2020,3,KPIT,40.491501,-80.232903,9
2020,8,KRFD,42.195400,-89.097198,9
2020,10,KBFI,47.529999,-122.302002,9
2020,10,KMLI,41.448502,-90.507500,9
2019,2,KBDL,41.938900,-72.683197,8
2019,2,KPHF,37.131901,-76.492996,8
2019,2,KDAB,29.179899,-81.058098,8
2019,5,KGSO,36.097801,-79.937302,8
2019,5,KBMI,40.477100,-88.915901,8
2019,6,KGSO,36.097801,-79.937302,8
2019,6,KRFD,42.195400,-89.097198,8
2019,6,KFAT,36.776199,-119.718002,8
2019,6,KLCK,39.813801,-82.927803,8
2019,8,KBFI,47.529999,-122.302002,8
2019,10,KRFD,42.195400,-89.097198,8
2019,12,KJAX,30.494101,-81.687897,8
2020,3,KBFI,47.529999,-122.302002,8
2020,5,KHSV,34.637199,-86.775101,8
2020,8,KBFI,47.529999,-122.302002,8
2020,8,KPWM,43.646198,-70.309303,8
2020,10,KAVL,35.436199,-82.541801,8
2020,10,KRFD,42.195400,-89.097198,8
2020,12,KONT,34.056000,-117.600998,8
2019,1,KNYL,32.656601,-114.606003,8
2019,4,KSYR,43.111198,-76.106300,8
2019,4,KHSV,34.637199,-86.775101,8
2019,7,KRFD,42.195400,-89.097198,8
2020,4,KMLI,41.448502,-90.507500,8
2020,9,KMLI,41.448502,-90.507500,8
2021,1,KIAH,29.984400,-95.341400,8
2021,1,KDAB,29.179899,-81.058098,8
2021,1,KMLI,41.448502,-90.507500,8
2021,3,KDAY,39.902401,-84.219398,8
2019,1,KBDL,41.938900,-72.683197,7
2019,7,KLCK,39.813801,-82.927803,7
2020,2,KRFD,42.195400,-89.097198,7
2020,4,KRFD,42.195400,-89.097198,7
2020,6,KBMI,40.477100,-88.915901,7
2020,6,KGRB,44.485100,-88.129601,7
2021,3,KBFI,47.529999,-122.302002,7
2019,2,KGSP,34.895699,-82.218903,7
2019,5,KRFD,42.195400,-89.097198,7
2019,8,KLCK,39.813801,-82.927803,7
2020,3,KPHF,37.131901,-76.492996,7
2020,3,KPIA,40.664200,-89.693298,7
2020,5,KRFD,42.195400,-89.097198,7
2020,5,KGSO,36.097801,-79.937302,7
2020,5,KAFW,32.987598,-97.318802,7
2020,8,KHSV,34.637199,-86.775101,7
2020,8,KBMI,40.477100,-88.915901,7
2020,8,KCID,41.884701,-91.710800,7
2020,12,KPBI,26.683201,-80.095596,7
2019,3,KCMH,39.998001,-82.891899,6
2019,3,KROC,43.118900,-77.672401,6
2019,3,KBDL,41.938900,-72.683197,6
2019,3,KBMI,40.477100,-88.915901,6
2019,3,KRSW,26.536200,-81.755203,6
2019,8,KMHT,42.932598,-71.435699,6
2019,8,KPHF,37.131901,-76.492996,6
2019,10,KTUS,32.115004,-110.938053,6
2019,12,KMHT,42.932598,-71.435699,6
2020,1,KBHM,33.562901,-86.753502,6
2020,3,KRST,43.908298,-92.500000,6
2020,5,KBMI,40.477100,-88.915901,6
2020,7,KPWM,43.646198,-70.309303,6
2020,7,KGSP,34.895699,-82.218903,6
2020,10,KCHA,35.035301,-85.203796,6
2020,10,KCID,41.884701,-91.710800,6
2020,12,KBFI,47.529999,-122.302002,6
2019,1,KGSO,36.097801,-79.937302,6
2019,1,KRSW,26.536200,-81.755203,6
2019,4,KBDL,41.938900,-72.683197,6
2019,4,KGSO,36.097801,-79.937302,6
2019,7,KRSW,26.536200,-81.755203,6
2019,7,KMHT,42.932598,-71.435699,6
2019,7,KMBS,43.532902,-84.079597,6
2019,11,KRFD,42.195400,-89.097198,6
2020,4,KPIT,40.491501,-80.232903,6
2021,1,KSBN,41.708698,-86.317299,6
2021,1,KFSM,35.336601,-94.367401,6
2021,1,KCRP,27.770399,-97.501198,6
2021,1,KTOL,41.586800,-83.807800,6
2019,1,KPIT,40.491501,-80.232903,5
2019,1,KERI,42.083127,-80.173867,5
2019,1,KTUL,36.198399,-95.888100,5
2019,1,KDAB,29.179899,-81.058098,5
2019,4,KRFD,42.195400,-89.097198,5
2019,4,KBLV,38.545200,-89.835197,5
2019,9,KRFD,42.195400,-89.097198,5
2020,4,KERI,42.083127,-80.173867,5
2020,6,KGSO,36.097801,-79.937302,5
2020,9,KTUS,32.115004,-110.938053,5
2020,11,KDAY,39.902401,-84.219398,5
2021,1,KSUX,42.397605,-96.382237,5
2021,1,KDAY,39.902401,-84.219398,5
2021,1,KBLV,38.545200,-89.835197,5
2021,3,KGSO,36.097801,-79.937302,5
2019,2,KSYR,43.111198,-76.106300,5
2019,3,KPIT,40.491501,-80.232903,5
2019,5,KSUS,38.662102,-90.652000,5
2019,6,KMIA,25.793200,-80.290604,5
2019,8,KRSW,26.536200,-81.755203,5
2019,8,KNYL,32.656601,-114.606003,5
2019,10,KPIA,40.664200,-89.693298,5
2019,10,KGSP,34.895699,-82.218903,5
2020,5,KERI,42.083127,-80.173867,5
2020,7,KGSO,36.097801,-79.937302,5
2021,2,KDAB,29.179899,-81.058098,5
2019,2,KBLV,38.545200,-89.835197,4
2019,2,KRFD,42.195400,-89.097198,4
2019,3,KLCK,39.813801,-82.927803,4
2019,3,KRFD,42.195400,-89.097198,4
2019,3,KSPI,39.844101,-89.677902,4
2019,5,KSYR,43.111198,-76.106300,4
2019,8,KRFD,42.195400,-89.097198,4
2019,10,KMGM,32.300598,-86.393997,4
2019,10,KRST,43.908298,-92.500000,4
2020,1,KGSO,36.097801,-79.937302,4
2020,5,KDAY,39.902401,-84.219398,4
2020,5,KMLI,41.448502,-90.507500,4
2020,7,KAVL,35.436199,-82.541801,4
2020,8,KLEX,38.036499,-84.605904,4
2021,2,KCRP,27.770399,-97.501198,4
2021,2,KDAY,39.902401,-84.219398,4
2021,2,KGSO,36.097801,-79.937302,4
2019,1,KSYR,43.111198,-76.106300,4
2019,1,KMHT,42.932598,-71.435699,4
2019,1,KRFD,42.195400,-89.097198,4
2019,4,KAMA,35.219398,-101.706001,4
2019,4,KNYL,32.656601,-114.606003,4
2019,9,KGSO,36.097801,-79.937302,4
2019,9,KCID,41.884701,-91.710800,4
2019,11,KRST,43.908298,-92.500000,4
2019,11,KFAT,36.776199,-119.718002,4
2019,11,KCRP,27.770399,-97.501198,4
2020,2,KPIT,40.491501,-80.232903,4
2020,2,KRST,43.908298,-92.500000,4
2020,9,KCID,41.884701,-91.710800,4
2020,9,KAVL,35.436199,-82.541801,4
2020,11,KCID,41.884701,-91.710800,4
2020,11,KBHM,33.562901,-86.753502,4
2020,11,KSUX,42.397605,-96.382237,4
2019,2,KMSY,29.993401,-90.258003,3
2019,2,KNYL,32.656601,-114.606003,3
2019,2,KTUL,36.198399,-95.888100,3
2019,2,KGSO,36.097801,-79.937302,3
2019,3,KTUL,36.198399,-95.888100,3
2019,3,KROA,37.325500,-79.975403,3
2019,3,KRIC,37.505199,-77.319702,3
2019,3,KBLV,38.545200,-89.835197,3
2019,3,KGSO,36.097801,-79.937302,3
2019,5,KFAT,36.776199,-119.718002,3
2019,5,KNYL,32.656601,-114.606003,3
2019,6,KAFW,32.987598,-97.318802,3
2019,6,KBHM,33.562901,-86.753502,3
2019,8,KBMI,40.477100,-88.915901,3
2019,10,KGSO,36.097801,-79.937302,3
2019,10,KBMI,40.477100,-88.915901,3
2019,10,KFAT,36.776199,-119.718002,3
2019,12,KGSO,36.097801,-79.937302,3
2020,3,KRFD,42.195400,-89.097198,3
2020,3,KBHM,33.562901,-86.753502,3
2020,5,KBFI,47.529999,-122.302002,3
